Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Z.score	Combined.Score	Genes	log10P
zinc efflux transmembrane transporter activity (GO:0022883)	1/21	0.157075976380957	0.324127909822354	0.200440252899454	0.418267757320954	1.08890893091199	-2.01559837763357	SLC39A14	0.489283571374558
cysteine-type endopeptidase inhibitor activity (GO:0004869)	1/42	0.28960728157749	0.438155844110772	0.354463988783137	0.545687982731934	1.63086108841221	-2.0210111307465	ITIH2	0.358371391324111
myosin phosphatase activity (GO:0017018)	1/50	0.334455760736983	0.472410350175778	0.405067691874197	0.580321468766707	1.84690491155834	-2.0228238289879	RPAP2	0.325680595870154
HNK-1 sulfotransferase activity (GO:0016232)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	1.11884906801387	-2.02336320990641	SULT1B1	0.489283571374558
protein-lysine N-methyltransferase activity (GO:0016279)	1/23	0.170690617568628	0.32739020091032	0.216554633508467	0.423457807027699	1.15289604546018	-2.03820793375468	METTL21A	0.484934323562635
L-histidine transmembrane transporter activity (GO:0005290)	1/20	0.150185589273739	0.324127909822354	0.192260410431282	0.418267757320954	1.07624418691608	-2.04043358285649	SLC7A2	0.489283571374558
spectrin binding (GO:0030507)	1/19	0.143239227978867	0.324127909822354	0.183997705327443	0.418267757320954	1.05036630209594	-2.04111289231233	ADD1	0.489283571374558
acetylcholine-gated cation-selective channel activity (GO:0022848)	1/21	0.157075976380957	0.324127909822354	0.200440252899454	0.418267757320954	1.10297371260577	-2.04163264951709	CHRNA7	0.489283571374558
glycochenodeoxycholate sulfotransferase activity (GO:0033876)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	1.13102691979879	-2.04538603495202	SULT1B1	0.489283571374558
heparan sulfate sulfotransferase activity (GO:0034483)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	1.13220019854319	-2.04750783056703	SULT1B1	0.489283571374558
polymerase III regulatory region sequence-specific DNA binding (GO:0000992)	1/47	0.31797726106676	0.459300488207543	0.386569038377656	0.565357218627322	1.79068378488988	-2.05172143856906	NONO	0.337903092954101
keratan sulfotransferase activity (GO:0045130)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	1.13681309570881	-2.05584994451504	SULT1B1	0.489283571374558
hydroxyjasmonate sulfotransferase activity (GO:0080131)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	1.13991596916321	-2.06146128224783	SULT1B1	0.489283571374558
galactose 3-O-sulfotransferase activity (GO:0050694)	1/24	0.177415757468883	0.331238993997755	0.22449079329978	0.427080045789825	1.19696831588955	-2.06986869803304	SULT1B1	0.479858543018762
elongation factor-2 kinase activity (GO:0004686)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	1.14520640857406	-2.07102868572893	PTK2B	0.489283571374558
magnesium-dependent protein serine/threonine phosphatase activity (GO:0004724)	1/46	0.312394819500927	0.455024342284552	0.380277125521302	0.558482305681912	1.78243881832787	-2.07384518492545	RPAP2	0.341965369415246
N-acetylglucosamine 6-O-sulfotransferase activity (GO:0001517)	1/24	0.177415757468883	0.331238993997755	0.22449079329978	0.427080045789825	1.20097972355584	-2.07680546240122	SULT1B1	0.479858543018762
Rac GTPase binding (GO:0048365)	1/42	0.28960728157749	0.438155844110772	0.354463988783137	0.545687982731934	1.68658467699929	-2.09006544418853	CDKL5	0.358371391324111
aryl sulfotransferase activity (GO:0004062)	1/24	0.177415757468883	0.331238993997755	0.22449079329978	0.427080045789825	1.20904127034001	-2.09074596786388	SULT1B1	0.479858543018762
N-acetylgalactosamine 4-sulfate 6-O-sulfotransferase activity (GO:0050659)	1/23	0.170690617568628	0.32739020091032	0.216554633508467	0.423457807027699	1.18415757515017	-2.09347527384691	SULT1B1	0.484934323562635
MAP kinase serine/threonine phosphatase activity (GO:1990439)	1/49	0.329007371920767	0.46753679167688	0.398963694682905	0.573919085384015	1.88704679454261	-2.09778297443667	RPAP2	0.330184207692981
membrane insertase activity (GO:0032977)	1/45	0.306766969282671	0.452416832849654	0.373921309913641	0.556128727880034	1.7757330907204	-2.09832497629427	KPNA5	0.34446124486568
ephrin receptor activity (GO:0005003)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	1.16187614315982	-2.10117477839146	ERBB2	0.489283571374558
calcium-dependent protein serine/threonine phosphatase activity (GO:0004723)	1/48	0.323514658103812	0.464432085866822	0.392797684785811	0.568544277772452	1.867822580309	-2.10785805724632	RPAP2	0.333077784123928
phenanthrol sulfotransferase activity (GO:0019111)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	1.17381106273925	-2.12275827689951	SULT1B1	0.489283571374558
protein transporter activity (GO:0008565)	1/45	0.306766969282671	0.452416832849654	0.373921309913641	0.556128727880034	1.79682723471974	-2.12325122756405	KPNA5	0.34446124486568
petromyzonol sulfotransferase activity (GO:0033873)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	1.17525277750968	-2.12536552099441	SULT1B1	0.489283571374558
ligand-gated ion channel activity (GO:0015276)	1/36	0.254011381741529	0.404344648486516	0.313735178839463	0.505142420975466	1.55134648552388	-2.12592830630991	CHRNA7	0.393248300415751
proteoglycan sulfotransferase activity (GO:0050698)	1/24	0.177415757468883	0.331238993997755	0.22449079329978	0.427080045789825	1.22965376315502	-2.12639031458538	SULT1B1	0.479858543018762
alcohol sulfotransferase activity (GO:0004027)	1/24	0.177415757468883	0.331238993997755	0.22449079329978	0.427080045789825	1.23085010132637	-2.12845909360004	SULT1B1	0.479858543018762
extracellular ligand-gated ion channel activity (GO:0005230)	1/31	0.22299814176822	0.380727813583355	0.277858331304278	0.475524554645196	1.42079602810394	-2.13203492669476	CHRNA7	0.419385395198914
estrogen receptor binding (GO:0030331)	1/34	0.241756532253086	0.389250196425841	0.299601321235779	0.486852147008142	1.50271642628125	-2.13359303404379	DCAF13	0.40977115960342
protein-tyrosine sulfotransferase activity (GO:0008476)	1/24	0.177415757468883	0.331238993997755	0.22449079329978	0.427080045789825	1.23902088747068	-2.14258850225182	SULT1B1	0.479858543018762
cysteine-type endopeptidase inhibitor activity involved in apoptotic process (GO:0043027)	1/39	0.272025524213176	0.426254281244753	0.334408022594276	0.531118624120321	1.64924891733328	-2.14709016980166	BIRC2	0.370331245978016
quercetin-3-sulfate 3'-sulfotransferase activity (GO:0047365)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	1.20570381579813	-2.18043417353901	SULT1B1	0.489283571374558
quercetin-3,3'-bissulfate 7-sulfotransferase activity (GO:0047367)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	1.20845729434632	-2.18541365410789	SULT1B1	0.489283571374558
protein phosphatase inhibitor activity (GO:0004864)	1/36	0.254011381741529	0.404344648486516	0.313735178839463	0.505142420975466	1.5974102867573	-2.18905304333814	PPP2R5C	0.393248300415751
protein-cysteine S-palmitoyltransferase activity (GO:0019706)	1/20	0.150185589273739	0.324127909822354	0.192260410431282	0.418267757320954	1.1549203369821	-2.18959439665337	ZDHHC16	0.489283571374558
psychosine sulfotransferase activity (GO:0050226)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	1.21262833469679	-2.19295669975492	SULT1B1	0.489283571374558
H4 histone acetyltransferase activity (GO:0010485)	1/38	0.26606936939513	0.420677246205813	0.327586532677012	0.52329004524105	1.65747234546152	-2.19449043011748	ELP4	0.37605097767756
Renilla-luciferin sulfotransferase activity (GO:0050249)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	1.21430490937985	-2.19598867218923	SULT1B1	0.489283571374558
receptor tyrosine kinase binding (GO:0030971)	1/41	0.28379409673008	0.434985711581913	0.347846072075021	0.541308670934582	1.75395331885524	-2.20911528180919	CBL	0.361525008523631
endopeptidase inhibitor activity (GO:0004866)	1/32	0.229301627211982	0.380727813583355	0.285179255706022	0.475524554645196	1.5012184102147	-2.21086986249366	ITIH2	0.419385395198914
protein tyrosine kinase collagen receptor activity (GO:0038062)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	1.22362607802772	-2.21284537811552	ERBB2	0.489283571374558
GTPase binding (GO:0051020)	1/29	0.210237052278379	0.375537940710997	0.262993008592332	0.474604349696187	1.42066904537949	-2.21556117099161	LCP1	0.425346179541205
quercetin-3-sulfate 4'-sulfotransferase activity (GO:0047366)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	1.22784626195105	-2.22047729660536	SULT1B1	0.489283571374558
steroid sulfotransferase activity (GO:0050294)	1/23	0.170690617568628	0.32739020091032	0.216554633508467	0.423457807027699	1.26186439787021	-2.23085336894797	SULT1B1	0.484934323562635
N-palmitoyltransferase activity (GO:0019105)	1/19	0.143239227978867	0.324127909822354	0.183997705327443	0.418267757320954	1.14924144911053	-2.23325094633981	ZDHHC16	0.489283571374558
scymnol sulfotransferase activity (GO:0033874)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	1.23725291046393	-2.23748858711237	SULT1B1	0.489283571374558
vitamin D receptor binding (GO:0042809)	1/34	0.241756532253086	0.389250196425841	0.299601321235779	0.486852147008142	1.57692406472002	-2.23895482930787	TACC2	0.40977115960342
sulfotransferase activity (GO:0008146)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	1.23920252107296	-2.2410143266359	SULT1B1	0.489283571374558
NADH dehydrogenase (ubiquinone) activity (GO:0008137)	1/42	0.28960728157749	0.438155844110772	0.354463988783137	0.545687982731934	1.83540487297929	-2.27448781755467	NDUFS1	0.358371391324111
RNA polymerase II C-terminal domain binding (GO:0099122)	1/21	0.157075976380957	0.324127909822354	0.200440252899454	0.418267757320954	1.23200312044002	-2.28046939491867	ELP4	0.489283571374558
thiol sulfotransferase activity (GO:0033870)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	1.26118902542273	-2.28077543945046	SULT1B1	0.489283571374558
trans-3,4-dihydrodiolphenanthrene sulfotransferase activity (GO:0018725)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	1.26263108757768	-2.28338331176689	SULT1B1	0.489283571374558
macrophage colony-stimulating factor receptor activity (GO:0005011)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	1.2656498826071	-2.28884259932889	ERBB2	0.489283571374558
ATP-gated ion channel activity (GO:0035381)	1/30	0.216643421389834	0.380727813583355	0.27046316409549	0.475524554645196	1.49774405377229	-2.29080326922672	CHRNA7	0.419385395198914
H2B histone acetyltransferase activity (GO:0044013)	1/32	0.229301627211982	0.380727813583355	0.285179255706022	0.475524554645196	1.56335237524639	-2.30237560862032	ELP4	0.419385395198914
ligand-gated anion channel activity (GO:0099095)	1/33	0.235554288296591	0.38689256453309	0.292426675395042	0.483020061476045	1.59277176408507	-2.30285150593268	CHRNA7	0.412409616655801
H2A histone acetyltransferase activity (GO:0043998)	1/33	0.235554288296591	0.38689256453309	0.292426675395042	0.483020061476045	1.59657467114443	-2.30834980169988	ELP4	0.412409616655801
intracellular ligand-gated ion channel activity (GO:0005217)	1/30	0.216643421389834	0.380727813583355	0.27046316409549	0.475524554645196	1.5112702463985	-2.31149161461542	CHRNA7	0.419385395198914
histone acetyltransferase activity (GO:0004402)	1/32	0.229301627211982	0.380727813583355	0.285179255706022	0.475524554645196	1.56980047685192	-2.31187183742552	ELP4	0.419385395198914
triglucosylalkylacylglycerol sulfotransferase activity (GO:0047363)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	1.28246550306596	-2.31925251677076	SULT1B1	0.489283571374558
H3 histone acetyltransferase activity (GO:0010484)	1/34	0.241756532253086	0.389250196425841	0.299601321235779	0.486852147008142	1.63483446866607	-2.32117741787949	ELP4	0.40977115960342
phosphorylase kinase activity (GO:0004689)	1/26	0.190703864189395	0.349540764127821	0.240125046333191	0.448041059499577	1.40118940816013	-2.32181779392492	PTK2B	0.456502168692504
ligand-gated ion channel activity involved in regulation of presynaptic membrane potential (GO:0099507)	1/30	0.216643421389834	0.380727813583355	0.27046316409549	0.475524554645196	1.52178180674504	-2.32756907240661	CHRNA7	0.419385395198914
trans-9R,10R-dihydrodiolphenanthrene sulfotransferase activity (GO:0018721)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	1.28772812332783	-2.32876961119393	SULT1B1	0.489283571374558
cyclic nucleotide-gated ion channel activity (GO:0043855)	1/30	0.216643421389834	0.380727813583355	0.27046316409549	0.475524554645196	1.52448810241606	-2.33170835839146	CHRNA7	0.419385395198914
UDP-N-acetylgalactosamine-4-sulfate sulfotransferase activity (GO:0047368)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	1.29283895903617	-2.33801221347137	SULT1B1	0.489283571374558
amyloid-beta binding (GO:0001540)	1/26	0.190703864189395	0.349540764127821	0.240125046333191	0.448041059499577	1.41825907539108	-2.35010280441843	CHRNA7	0.456502168692504
nuclear localization sequence binding (GO:0008139)	1/30	0.216643421389834	0.380727813583355	0.27046316409549	0.475524554645196	1.53751730174277	-2.35163655128788	KPNA5	0.419385395198914
tyrosine-ester sulfotransferase activity (GO:0017067)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	1.30450380668555	-2.35910730507726	SULT1B1	0.489283571374558
phospholipid-translocating ATPase activity (GO:0004012)	1/27	0.197267695872957	0.355994659390272	0.247824713847751	0.45187778992499	1.45590520926499	-2.36321603297272	ATP11A	0.448556517237047
G-protein coupled acetylcholine receptor activity (GO:0016907)	1/18	0.136236440640212	0.324127909822354	0.175651306481866	0.418267757320954	1.19731590311564	-2.3866856619465	CHRNA7	0.489283571374558
palmitoyltransferase activity (GO:0016409)	1/18	0.136236440640212	0.324127909822354	0.175651306481866	0.418267757320954	1.19843944270778	-2.38892528461268	ZDHHC16	0.489283571374558
aspartic-type endopeptidase inhibitor activity (GO:0019828)	1/30	0.216643421389834	0.380727813583355	0.27046316409549	0.475524554645196	1.56436863326692	-2.39270572988597	ITIH2	0.419385395198914
MRF binding (GO:0043426)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	1.33670788064293	-2.41734620460116	TCF12	0.489283571374558
calcium-dependent protein serine/threonine phosphatase regulator activity (GO:0008597)	1/27	0.197267695872957	0.355994659390272	0.247824713847751	0.45187778992499	1.49656408236292	-2.42921325598984	PPP2R5C	0.448556517237047
NAD+ binding (GO:0070403)	1/18	0.136236440640212	0.324127909822354	0.175651306481866	0.418267757320954	1.22891960685533	-2.44968332729418	SIRT6	0.489283571374558
zinc ion transmembrane transporter activity (GO:0005385)	1/24	0.177415757468883	0.331238993997755	0.22449079329978	0.427080045789825	1.41793671312911	-2.45198037352946	SLC39A14	0.479858543018762
cation channel activity (GO:0005261)	1/25	0.184086694949745	0.340075946986107	0.232347333902328	0.437286403215642	1.45318766943992	-2.45929992047351	CHRNA7	0.468424083917367
poly(A)-specific ribonuclease activity (GO:0004535)	1/28	0.203778617260208	0.366801511068374	0.25544711196225	0.464569618128238	1.5506908155847	-2.46671657498068	CNOT2	0.435568883887227
fibroblast growth factor-activated receptor activity (GO:0005007)	1/25	0.184086694949745	0.340075946986107	0.232347333902328	0.437286403215642	1.45937983990947	-2.46977923065732	ERBB2	0.468424083917367
insulin-like growth factor-activated receptor activity (GO:0005010)	1/23	0.170690617568628	0.32739020091032	0.216554633508467	0.423457807027699	1.40030859912311	-2.47560923439405	ERBB2	0.484934323562635
zinc-exporting ATPase activity (GO:0016463)	1/26	0.190703864189395	0.349540764127821	0.240125046333191	0.448041059499577	1.49434294008477	-2.47617631728371	SLC39A14	0.456502168692504
protein phosphatase activator activity (GO:0072542)	1/29	0.210237052278379	0.375537940710997	0.262993008592332	0.474604349696187	1.59591884500635	-2.48886666218968	PPP2R5C	0.425346179541205
O-palmitoyltransferase activity (GO:0016416)	1/24	0.177415757468883	0.331238993997755	0.22449079329978	0.427080045789825	1.46532990772429	-2.53393550023592	ZDHHC16	0.479858543018762
vascular endothelial growth factor-activated receptor activity (GO:0005021)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	1.41742346303881	-2.5633149009651	ERBB2	0.489283571374558
zinc-transporting ATPase activity (GO:0015633)	1/22	0.163910837588227	0.324127909822354	0.20853805564435	0.418267757320954	1.44145265844323	-2.60677008302219	SLC39A14	0.489283571374558
ligand-dependent nuclear receptor binding (GO:0016922)	1/17	0.129176771775543	0.324127909822354	0.167220374555433	0.418267757320954	1.28890522336125	-2.63783925972748	PROX1	0.489283571374558
MHC class II protein complex binding (GO:0023026)	1/16	0.122059762232001	0.324127909822354	0.158704061864394	0.418267757320954	1.26001160988193	-2.65011248820321	HSP90AB1	0.489283571374558
myosin phosphatase regulator activity (GO:0017020)	1/25	0.184086694949745	0.340075946986107	0.232347333902328	0.437286403215642	1.5725991514408	-2.66138575863755	PPP2R5C	0.468424083917367
MHC class I protein binding, via antigen binding groove (GO:0023027)	1/17	0.129176771775543	0.324127909822354	0.167220374555433	0.418267757320954	1.33505515226538	-2.73228848073343	KLRD1	0.489283571374558
[pyruvate dehydrogenase (lipoamide)] phosphatase regulator activity (GO:0019909)	1/24	0.177415757468883	0.331238993997755	0.22449079329978	0.427080045789825	1.58247508668275	-2.73650990077166	PPP2R5C	0.479858543018762
C-palmitoyltransferase activity (GO:0016454)	1/17	0.129176771775543	0.324127909822354	0.167220374555433	0.418267757320954	1.34103072571448	-2.74451793093483	ZDHHC16	0.489283571374558
kinesin binding (GO:0019894)	1/27	0.197267695872957	0.355994659390272	0.247824713847751	0.45187778992499	1.69735471131608	-2.75513532192731	KTN1	0.448556517237047
kinesin-associated melanosomal adaptor activity (GO:0035656)	1/27	0.197267695872957	0.355994659390272	0.247824713847751	0.45187778992499	1.7088432360706	-2.77378342190135	KTN1	0.448556517237047
kinesin-associated mitochondrial adaptor activity (GO:0019895)	1/27	0.197267695872957	0.355994659390272	0.247824713847751	0.45187778992499	1.7110326583465	-2.77733727814997	KTN1	0.448556517237047
protein disulfide oxidoreductase activity (GO:0015035)	1/15	0.114884949222877	0.31627150727239	0.15010151231462	0.418267757320954	1.28640089537426	-2.78354525058366	DNAJC10	0.499939931675022
Ras palmitoyltransferase activity (GO:0043849)	1/17	0.129176771775543	0.324127909822354	0.167220374555433	0.418267757320954	1.36053120175106	-2.78442708821059	ZDHHC16	0.489283571374558
retinoic acid receptor binding (GO:0042974)	1/29	0.210237052278379	0.375537940710997	0.262993008592332	0.474604349696187	1.79631162990707	-2.80138313083303	TACC2	0.425346179541205
protein phosphatase regulator activity (GO:0019888)	1/24	0.177415757468883	0.331238993997755	0.22449079329978	0.427080045789825	1.64893439748171	-2.85143528792644	PPP2R5C	0.479858543018762
SUMO ligase activity (GO:0061665)	1/18	0.136236440640212	0.324127909822354	0.175651306481866	0.418267757320954	1.4464193009675	-2.88323925022518	UBE2I	0.489283571374558
RNA polymerase II core binding (GO:0000993)	1/23	0.170690617568628	0.32739020091032	0.216554633508467	0.423457807027699	1.64637048558912	-2.91062268696382	ELP4	0.484934323562635
nuclear hormone receptor binding (GO:0035257)	1/23	0.170690617568628	0.32739020091032	0.216554633508467	0.423457807027699	1.65865126014329	-2.9323339004141	TACC2	0.484934323562635
NAD+ ADP-ribosyltransferase activity (GO:0003950)	1/15	0.114884949222877	0.31627150727239	0.15010151231462	0.418267757320954	1.36878774878623	-2.96181590893756	SIRT6	0.499939931675022
steroid hormone receptor binding (GO:0035258)	1/23	0.170690617568628	0.32739020091032	0.216554633508467	0.423457807027699	1.70791403107834	-3.01942568197926	TACC2	0.484934323562635
phosphatidylserine-translocating ATPase activity (GO:0090556)	1/16	0.122059762232001	0.324127909822354	0.158704061864394	0.418267757320954	1.45600909625236	-3.06234312339188	ATP11A	0.489283571374558
nucleoside diphosphate kinase activity (GO:0004550)	1/15	0.114884949222877	0.31627150727239	0.15010151231462	0.418267757320954	1.44709045941814	-3.13124920074498	AK4	0.499939931675022
ceramide-translocating ATPase activity (GO:0099038)	1/16	0.122059762232001	0.324127909822354	0.158704061864394	0.418267757320954	1.54162678734726	-3.24241806127518	ATP11A	0.489283571374558
dipeptidyl-peptidase activity (GO:0008239)	1/25	0.184086694949745	0.340075946986107	0.232347333902328	0.437286403215642	1.93817289595541	-3.28006392369416	DPP8	0.468424083917367
ephrin receptor binding (GO:0046875)	1/15	0.114884949222877	0.31627150727239	0.15010151231462	0.418267757320954	1.55052548115522	-3.3550643928329	CBL	0.499939931675022
leucine zipper domain binding (GO:0043522)	1/14	0.107651866169735	0.302286440204615	0.141411861306288	0.406848879659895	1.52829497031755	-3.40634440123774	NRL	0.519581333723245
DNA polymerase binding (GO:0070182)	1/16	0.122059762232001	0.324127909822354	0.158704061864394	0.418267757320954	1.62901010490872	-3.42620654331301	HSP90AB1	0.489283571374558
phosphatidylethanolamine-translocating ATPase activity (GO:0090555)	1/16	0.122059762232001	0.324127909822354	0.158704061864394	0.418267757320954	1.68488922925878	-3.54373400425746	ATP11A	0.489283571374558
myristoyl-CoA ligase activity (GO:0090432)	1/10	0.0781273715409632	0.237426038189421	0.105764648719133	0.327078340972825	1.41613442015206	-3.61031407170452	ACSL5	0.624471654286728
oleoyl-CoA ligase activity (GO:0090434)	1/10	0.0781273715409632	0.237426038189421	0.105764648719133	0.327078340972825	1.41720029873221	-3.61303143834846	ACSL5	0.624471654286728
glutathione oxidoreductase activity (GO:0097573)	1/13	0.100360042843218	0.288740778999749	0.132634235672637	0.386345366980047	1.57232365962432	-3.614758147891	DNAJC10	0.539491876168095
palmitoyl-CoA ligase activity (GO:0090433)	1/10	0.0781273715409632	0.237426038189421	0.105764648719133	0.327078340972825	1.42644233439965	-3.63659322100592	ACSL5	0.624471654286728
ion channel activity (GO:0005216)	1/13	0.100360042843218	0.288740778999749	0.132634235672637	0.386345366980047	1.67057939737784	-3.8406472175158	CHRNA7	0.539491876168095
SUMO conjugating enzyme activity (GO:0061656)	1/16	0.122059762232001	0.324127909822354	0.158704061864394	0.418267757320954	1.85144035930014	-3.89403175245705	UBE2I	0.489283571374558
SUMO transferase activity (GO:0019789)	1/16	0.122059762232001	0.324127909822354	0.158704061864394	0.418267757320954	1.86221458434935	-3.9166925820317	UBE2I	0.489283571374558
dopamine binding (GO:0035240)	1/10	0.0781273715409632	0.237426038189421	0.105764648719133	0.327078340972825	1.55624861120427	-3.96752326625753	OR56A1	0.624471654286728
dopamine neurotransmitter receptor activity, coupled via Gi/Go (GO:0001591)	1/10	0.0781273715409632	0.237426038189421	0.105764648719133	0.327078340972825	1.65562328696176	-4.22087053693527	OR56A1	0.624471654286728
DNA replication origin binding (GO:0003688)	1/13	0.100360042843218	0.288740778999749	0.132634235672637	0.386345366980047	1.84163371594814	-4.23389957875779	ORC4	0.539491876168095
SUMO polymer binding (GO:0032184)	1/14	0.107651866169735	0.302286440204615	0.141411861306288	0.406848879659895	1.96859114791313	-4.38769973418596	RNF4	0.519581333723245
NAD-dependent protein deacetylase activity (GO:0034979)	1/13	0.100360042843218	0.288740778999749	0.132634235672637	0.386345366980047	1.96916829360108	-4.52710044162529	SIRT6	0.539491876168095
acetylcholine receptor activity (GO:0015464)	1/13	0.100360042843218	0.288740778999749	0.132634235672637	0.386345366980047	2.04730111666854	-4.70672710886522	CHRNA7	0.539491876168095
glycoprotein endo-alpha-1,2-mannosidase activity (GO:0004569)	1/10	0.0781273715409632	0.237426038189421	0.105764648719133	0.327078340972825	2.08891446950263	-5.32550949720067	MAN2A2	0.624471654286728
alpha-mannosidase activity (GO:0004559)	1/10	0.0781273715409632	0.237426038189421	0.105764648719133	0.327078340972825	2.1474008889332	-5.47461564141199	MAN2A2	0.624471654286728
endopeptidase activator activity (GO:0061133)	1/11	0.0855982752828833	0.255702081908868	0.11481152439093	0.347403836734625	2.25578844121412	-5.54493133565526	PSME3	0.592265735963291
mechanically-gated ion channel activity (GO:0008381)	1/10	0.0781273715409632	0.237426038189421	0.105764648719133	0.327078340972825	2.17639492083564	-5.54853345590985	CHRNA7	0.624471654286728
peptide disulfide oxidoreductase activity (GO:0015037)	1/11	0.0855982752828833	0.255702081908868	0.11481152439093	0.347403836734625	2.26762310311134	-5.5740220014295	DNAJC10	0.592265735963291
mannan 1,2-(1,3)-alpha-mannosidase activity (GO:0033915)	1/9	0.0705958083851802	0.224245508988219	0.0966262182023081	0.316373394723189	2.15792908480127	-5.72020498640481	MAN2A2	0.649276245903336
mannan endo-1,6-alpha-mannosidase activity (GO:0008496)	1/9	0.0705958083851802	0.224245508988219	0.0966262182023081	0.316373394723189	2.17147624894894	-5.75611559924882	MAN2A2	0.649276245903336
Lys63-specific deubiquitinase activity (GO:0061578)	1/9	0.0705958083851802	0.224245508988219	0.0966262182023081	0.316373394723189	2.18387410875491	-5.78897965394939	ATXN3	0.649276245903336
mannan exo-1,2-1,6-alpha-mannosidase activity (GO:0033941)	1/9	0.0705958083851802	0.224245508988219	0.0966262182023081	0.316373394723189	2.20629466934682	-5.84841172861723	MAN2A2	0.649276245903336
mannoside alpha-1,4-mannosidase activity (GO:0052766)	1/9	0.0705958083851802	0.224245508988219	0.0966262182023081	0.316373394723189	2.22678515185907	-5.90272758221314	MAN2A2	0.649276245903336
voltage-gated ion channel activity (GO:0005244)	1/12	0.0930090051600328	0.274337485808164	0.123767753560715	0.369723246806901	2.49995511922135	-5.93754080760149	CHRNA7	0.561714845813869
mannosyl-oligosaccharide mannosidase activity (GO:0015924)	1/9	0.0705958083851802	0.224245508988219	0.0966262182023081	0.316373394723189	2.25461187897425	-5.97649023934618	MAN2A2	0.649276245903336
protein-disulfide reductase activity (GO:0047134)	1/11	0.0855982752828833	0.255702081908868	0.11481152439093	0.347403836734625	2.60793096718492	-6.41052940823927	DNAJC10	0.592265735963291
peptide-methionine (R)-S-oxide reductase activity (GO:0033743)	1/8	0.0630030963790956	0.208623460651534	0.0873953154702413	0.29782287116558	2.35967012535805	-6.5234765536179	DNAJC10	0.680636854784889
arginine transmembrane transporter activity (GO:0015181)	1/9	0.0705958083851802	0.224245508988219	0.0966262182023081	0.316373394723189	2.68552083920848	-7.11873703530394	SLC7A2	0.649276245903336
dolichyl-diphosphooligosaccharide-protein glycotransferase activity (GO:0004579)	1/10	0.0781273715409632	0.237426038189421	0.105764648719133	0.327078340972825	2.95056138779197	-7.52220491655698	STT3A	0.624471654286728
G-protein gated ion channel activity (GO:0099099)	1/8	0.0630030963790956	0.208623460651534	0.0873953154702413	0.29782287116558	3.04691547223432	-8.42341538775902	CHRNA7	0.680636854784889
adenylate kinase activity (GO:0004017)	1/8	0.0630030963790956	0.208623460651534	0.0873953154702413	0.29782287116558	3.08689179523466	-8.53393278719974	AK4	0.680636854784889
mannose binding (GO:0005537)	1/8	0.0630030963790956	0.208623460651534	0.0873953154702413	0.29782287116558	3.09239926465018	-8.54915857965938	CLN5	0.680636854784889
NMDA glutamate receptor activity (GO:0004972)	1/12	0.0930090051600328	0.274337485808164	0.123767753560715	0.369723246806901	3.7577521976088	-8.92488302954246	PTK2B	0.561714845813869
temperature-gated ion channel activity (GO:0097603)	1/8	0.0630030963790956	0.208623460651534	0.0873953154702413	0.29782287116558	3.88246056263944	-10.7333394522175	CHRNA7	0.680636854784889
pinholin activity (GO:0034292)	1/8	0.0630030963790956	0.208623460651534	0.0873953154702413	0.29782287116558	3.99291439659359	-11.0386969631314	CHRNA7	0.680636854784889
Lys48-specific deubiquitinase activity (GO:1990380)	1/8	0.0630030963790956	0.208623460651534	0.0873953154702413	0.29782287116558	5.11497545328604	-14.1407148750419	ATXN3	0.680636854784889
